"HolderAddress","Balance","PendingBalanceUpdate"
"0x2f2b6054B0DdAa1f98915Aeece7710d0AD106D2f","8.215181776339906851","No"
"0x8fb4A0B2Da50a7aAFF1c7a29e2369e8923e68C4c","8.215181776339906851","No"
"0x675eF0C4374077734EaCe4409C6C2D68415ED177","8.215181776339906851","No"
"0x92D12E9d46418D9464C572c95Fc22bCF3A76C391","8.215181776339906851","No"
"0xf6f35c56a3d70c47b8AE4628DC5Db0e6fF30D2f8","8.215181776339906851","No"
"0x4bE6c75d1690Bea86666a76d3779cE98f059ba36","8.215180825046147343","No"
"0x73489f06af6105cC6816C8F5bC2c063Df9A643e7","8.215180825046147343","No"
"0x3a1F8b89f5214303d029cF3d09F6C8Fa69d7401C","8.215180825046147343","No"
"0x3551042c0B6176F0961F7345Ee4177a16708Ecf4","8.215180825046147343","No"
"0xE59457D2599F3a340196dC8F0c8C7498B30FCAdB","8.215179873752387835","No"
"0xD3cD1E110a950F19B0a68A8d8ED06AA0d27BDC2F","8.215179873752387835","No"
"0xdB37F10620B9FBEAd9246af04a3a3d729006210e","8.215179873752387835","No"
"0xBF4Ef25F50ff2640541fa6cDf5eafEb5F939ECa3","8.215179873752387835","No"
"0xE7Ed7b3bd702E0D7cb9c56ebAf8a2FdeaF18F100","8.215179873752387835","No"
"0x21E2441035Cdd3FDDa3b2CEc0CCd3c11CDAE4725","8.213714968553161127","No"
"0x0654E4485d7D38A60bc2ed655E10cB7F9f8ff808","8.190780940779084783","No"
"0xb9E320299649192d96dC39a87aeaAa5F471E5B6A","8.188150551517313408","No"
"0xf1D8722bC108FA8F2d9a4fb68aF04a369739318E","8.186576731668298094","No"
"0xfFdBb0182d0888E076D404af74c84966906De1B0","8.177847803838318704","No"
"0x5FC5B2fC589967b5Fe482E33DdCe64881547a016","8.167229911804387095","No"
"0xAF6B78748723A51b15c33B959F40b9235e97006B","8.167226106629349063","No"
"0x16Aa252FC8a60187E7f52a2F0f2292914F65Caa3","8.167213739810475459","No"
"0xA5b509313d1391a796dcBb440d099e8FdB96535C","8.165040877825035285","No"
"0xE25d5C876e24C52f0938967fb6e164bB70Bb2362","8.151003258173092703","No"
"0xBc2b401780f597b3c879ffDE99Fc9753340D3C92","8.119262826568715211","No"
"0xCf6646CeA3018f33F757c95d3DE3E6516B118C7E","8.119262826568715211","No"
"0xbCdDe113e0Be48145d119f6ec87a78582CD1398C","8.112822569525190869","No"
"0xd9293636EE3Aa663fc563ADB0912B0705dAfb62c","8.083255099074817129","No"
"0x5DB2419091014463FBa8E76727Fb35735a5D42Fc","8.075065599622889025","No"
"0xc1806aAC8D318F3749F955303E0972517a9a48Fa","8.071314767208233487","No"
"0x9B2f661B43123F40dfA4B744C4b0a9Bf9124669a","8.070475605595999895","No"
"0x0c9960DDFe2aC696C5dEe9f9FCb89A3d9104c19E","8.039558872502868874","No"
"0x428ab1cdf1aCE6046c63dF1f4CbA0ea3b105E7f7","8.032853967072234883","No"
"0x6b238d58bd9238A65e3A1B59e52722866F026663","8.031509081603583639","No"
"0x9cEAD5773F576E9aE649251339B5F71C21EdEE3c","8.021756361740199173","No"
"0x000B75fCDC15D41277deb033c72d2C8D774CcCED","7.989039198190478125","No"
"0xD2d5d4E7556f97A215113912bd58a52691dF0425","7.977698966885444706","No"
"0xe6443b33dcc364526DAD3607D827e8D41e63eb9A","7.946866601026169822","No"
"0x514B64e6A0deB67e04359b5644b0Fd283FCCC683","7.942773164113167212","No"
"0x1B5d72641601240C719005746cADE6e12ead55D7","7.934026036809455905","No"
"0x113d0D16744e165Ce6a2338ea162Afb6ee6fbAdA","7.929423127504719655","No"
"0xb98Ece8A010Daa74720281bF147bb1cE7209fcbc","7.90629961860851","No"
"0x2FFA2D2b6D66bB11BA332f3AB26E3cCEf3b76724","7.894655790167039814","No"
"0x876b887c1A228Ff18f4B2A18B9b9B8E33CCa244c","7.890365808877329055","No"
"0x25CC275CFE3Cce1700E816e00d4CD1f60872038A","7.852395332160535624","No"
"0x155ee0550D4aDAe53e194C15262c7C5666d7e66e","7.850798397069568255","No"
"0x7D58351ce764F80C5c042C6B0590C87AAdbda64e","7.820890851923670508","No"
"0xB6132e1190388c4E3A78AeC83DD8B8cd95DeFa2A","7.813540567913559696","No"
"0x698fa6437475F3F86Df33eA0cb612AD529954811","7.789135380978195545","No"
"0x5De5e5A8049ccB51D0324DdeA2d6270a15eaBbD9","7.778692109412660494","No"
"0xF6D9BA1CFAB5D97D1D3A387B1FF5AF83A793FD5E","7.774540638957456988","No"
"0x797dD7c4437950E14cD28Ac1C93569e0F18d8Aa7","7.754370276352760438","No"
"0x7042FFE5170818A14ECCACD19BD81F1CE2DC378E","7.750317336107494292","No"
"0x3D5Faeb5a82f1a73719a8d344C4d258AC809530F","7.735669790041025847","No"
"0xe8815f666032D6708EAc2D82bc1845b2d45C365c","7.723998425050564215","No"
"0x24aa1Ad305F8e6dE8E0fA2F4c249AC278FBa9D7F","7.720708033644579351","No"
"0xCD068754FECDC3183123F96592801480D4E86F26","7.706847045565920909","No"
"0x967865832E8663657B55229C32328cb63e05EDe6","7.70274368971141491","No"
"0xfE2353C808F2409cCb81508005A62cef29457706","7.702722761248705734","No"
"0x00bA8Ccbf0c1Ce62834d72706Fe3236387F5dA35","7.70259148270989363","No"
"0xB12c2a73bCac449d71E00CC48eEAdAeFa912Da42","7.693926794451234285","No"
"0x10988a6E8670F72794A3A887B74702dbb4350e1B","7.681398593173404066","No"
"0xaFCf8cffD3Cf6EB084c73883E54341556c2F5752","7.677968715495505567","No"
"0x8bC3332B8BfD8Fc73d23Ac34F386991Ea03c5398","7.674763619343482659","No"
"0x40fc37d866521B907593f69C2D13dF7c774a9283","7.671506425438547625","No"
"0x3f79c6832c3584cEe5d494C7763494A003d127db","7.65090501941922925","No"
"0x69b2A02e598E9b4F5e95aBD5652C0F8d6d06191b","7.65090501941922925","No"
"0xbE536954dCb44De972a3645D09ec2dbAEDba3278","7.639773671320062399","No"
"0xbB59888cB10f17e66A8A90CAd636a38C70E5aC09","7.639773671320062399","No"
"0x03D3Fce0Be06517B1519ccA2E93bc063d496D1Bc","7.639773671320062399","No"
"0xbbc187c775A35c88378b6659913184AC32C73720","7.639773671320062399","No"
"0x8ad74cf1f9b707F8b8b039bd2aA06Be1AEA95A72","7.639773671320062399","No"
"0x7EA1682aC04a3dABf87580e7305dF2C8d8D3d622","7.639773671320062399","No"
"0xCEA5CB20855177C449EdDAff0928364951207039","7.639772720026302891","No"
"0xE7a18d40a2A30def92456D8DA2f0EF50dcE0266c","7.639772720026302891","No"
"0xEdE1974Ca1EB139b616319B94cc18ddBBCFDf334","7.639772720026302891","No"
"0x885D5BC034d9513B081E5dE793A0E8a314661090","7.639772720026302891","No"
"0x44607dfbAfcEB53B7C9D73263cCaB428544930A8","7.639772720026302891","No"
"0x6d4Ad20b7846cc6f8b2aC930da55bE41f89d45cE","7.639771768732543383","No"
"0x8468049B173591d422209A430c385DEa021B295c","7.639771768732543383","No"
"0xe680c90C3BFb926432572E61078f5C56a73b9063","7.639771768732543383","No"
"0xc653A2BAe26210E07b12AB80941AB9e7fd9E6aDc","7.639771768732543383","No"
"0xD1B30CE75B79B5AD83083022611E18F8F46536FB","7.639771768732543383","No"
"0x410dB38AD9A52D1eE5F292cB12f448EE4e2118F1","7.639771768732543383","No"
"0x99BdDc7eCbAe3933A8Fe539f42F11A6307e774FA","7.639770817438783875","No"
"0xfd19f6F2a6f668Bd0Cc8D51ccb209a49A6A136F1","7.639770817438783875","No"
"0xE8cf04c00d16591d05A9C6C927A6a84e4F7DD7c7","7.639770817438783875","No"
"0xFcaEd501A0e9E8A75edF239ccc65efD38C5e7D65","7.639770817438783875","No"
"0xBE88DF2909A69A333C1B2338CCEEDA82D69BF13D","7.639769866145024367","No"
"0xB8065E9e8f99E56ff0cb1786De01D94f24472def","7.608012239916224479","No"
"0x7A2a694Cc3485ADcfd5a4a801856485A31158999","7.5992197488575122","No"
"0x7BCD790D1282622DA859625F3786BE9F33042D50","7.595049511171732428","No"
"0xa3fA1bCD51442f5C57737CDE2c2Bacd43CE765b2","7.545135012349620609","No"
"0xd9Ad541a87d39188db2d603A38223103f0D00CF4","7.543202543154605187","No"
"0xEe2E806B2aDB48CeBeA5CCC3cb0DC110c2A1c768","7.500646412019940179","No"
"0xDC25A7670902b3c7883cE32D33cefFCBda260c48","7.495927590651098211","No"
"0xf5c2544eC923FB9fcc4e671aF82Cab209597ee8f","7.48187229117817435","No"
"0x09165D195d9F50C82aac439840cc6198D69003DE","7.4589425577113015","No"
"0x5417A03667AbB6A059b3F174c1F67b1E83753046","7.447701977010523594","No"
"0x1e8A5b61fbBCdAF47010293aEf73B27Cc8Ae3a23","7.420969638669420652","No"
"0xBF2FDd39f867B1cFe7336C1468F5bb557a6A8fa4","7.416873746299569435","No"
"0x7156e937e36B21a6E951820c166F6897E5B679D4","7.416189561074598259","No"
"0xFC91f727333fbB224A6c78839463B0f372eCE7d0","7.361472681975996999","No"
"0x1824BEFc17aedBC57991C9D7c7Fee1bf18CCCe63","7.350493221983509019","No"
"0x517913f4880cF5655d61d0a0D17f2B8A1A557090","7.330257395811006959","No"
"0xB37cE28684b4ff912D53694144d73327143230fF","7.317496250274258986","No"
"0xB7ef457CAD8E22fe944A2CAd84fdcF0aA6DB1314","7.259320021498343152","No"
"0x7226Bdf30fe3fC5375223026C3e652657202b962","7.2284116479732182","No"
"0x8EA502092eab16e340808dC75eF3c982E2D71d15","7.215077622332175178","No"
"0xc07BeEefEf76f5808Fa51485Dd945e081873786B","7.210824598505649299","No"
"0x80941243431626a999a3613E74bFFacf7160622B","7.191508704290493118","No"
"0x938728abC0Bd173b8A4f07813810E224a5C3c166","7.11614901115146963","No"
"0x04DB851871D4474FC0977C9D1334C6BCE2E05508","7.112339310592206387","No"
"0x28FD7714A0AEF4F878FE70F059636F2CEF7E33EB","7.1110036705963304","No"
"0x286cD2FF7Ad1337BaA783C345080e5Af9bBa0b6e","7.07948194657045411","No"
"0xB9F9DA6B5CA1E73206490DBFA1C505CC85BBABC8","7.064384592175408107","No"
"0x9dEae281b0c3075559759955d5797dfBC5f833E3","7.031507087131578118","No"
"0xcBE1532F6635710e8FC805b0D1a8c4e72990bEFE","7.028549493518630396","No"
"0x022721a2C92011474105b443c3f4b00CC17e9b04","7.018835759086151926","No"
"0x3Ae5F59D8813315E17EB3F2beC21C0E935cf0808","7.000151247752008495","No"
"0xd1b7a30B02E4ED79025204Be3C919D8F28457aB0","6.990902672264272713","No"
"0xde0B662774709B83eC6bAFb5633Ad5fa67E3Db2E","6.982594712810347116","No"
"0x7DB069022d9a6cED6d07b80848cf98E77ef58f0E","6.979413884125541181","No"
"0x46158024C1a3E11c105b7Fc9a444943ee65DaEf2","6.971297881771696345","No"
"0x2BA23308379cCf059067438FF9309C9F5327d90e","6.969247968194592863","No"
"0x511AADd1C963d316151f2913AAc1FAC70993302D","6.952669151856291677","No"
"0x10061123876CEeA12642342AfE829444b7E0d48a","6.938203126087537948","No"
"0xF3152F7F73b3Cc394708E6c465C4BC8598Cc44f5","6.932448772785351526","No"
"0x6986d12021075A05f78F20F5479e73DdD0B39Afd","6.916891793320153565","No"
"0x64ba57bF7977DC2c60a5C9935E01E2bc6cf638cA","6.903516005424542875","No"
"0x6a75f52F596F67bF458922B298edB88cfa30c24f","6.889730046638785396","No"
"0x6545a8cB2d809f8488e89480DF5055Fb176aa318","6.879089104458075259","No"
"0xe86b341f0B935dDfc65A747a903D522c07cBf381","6.868729150776119223","No"
"0xe84acaa2d082337e21174734A8Acf92C242a8AFF","6.844555769175592225","No"
"0x3EF60aE2acE351dC6058B5B21Fb566089D118137","6.774803847229243553","No"
"0x6d46343FaEdD7455085bbAc679216122a518d927","6.730573067617570934","No"
"0x941460968E3c484bD29023D30009661016925b5C","6.715454335246009399","No"
"0x782b6027C89A629A75Bd8095FDfc635DE63E38a8","6.703055303381100201","No"
"0x79110ba81F6d6b14ce454377582B93dbB120f277","6.699484145100926355","No"
"0x49640905aAE77308f1D35f370efd5c08a790f1cc","6.687245116636236127","No"
"0xaBA73263aF6738b7372536FCc3BcF9E09F21f793","6.676155901157636259","No"
"0x81AD80992eF7fb3e6282bb360D12ed71Ae07d145","6.660349204049651331","No"
"0x85f948e773B37A972648dc119718AB20fE1d9A30","6.651867586187062809","No"
"0x7a38B009F9e176F07978C2E75bab2A5b657cA37a","6.632856814399870131","No"
"0x4131826eaFDCb7dcd855Fae9098EC693165F157d","6.625878123380119443","No"
"0xe8e50bD56526DA0046066Cf40f3C384d6d1505f4","6.623053167780071686","No"
"0x082B9B776E5d0b1771594676D12619F479B0a69c","6.619135032512724865","No"
"0x1bCb24248b8873262AD56b0d2281920A60835749","6.61815431920921458","No"
"0xc628bb860565f7B28c8eF976Bb1c9435E9c3b0F3","6.616127141292430761","No"
"0xF0288d3307f569840A4ce49D9e72e6817145F8A4","6.61469831220373073","No"
"0xd87d9Fd7271470a31330B2053974530bab9584F9","6.614442104772941642","No"
"0x0d7876Fb02C6A64eC468b3B5014759AF1BC2ABeD","6.609854950449002655","No"
"0x856b63349fB6c818ea7cD7305483Ae0EF6956f6c","6.590468358109398875","No"
"0x4b222CB4E9BAC674f7Cb0fFd74609Ea4CEf071C5","6.578383656752897519","No"
"0xc1aC1B51c4fdF8739E13846E7116846FfCAaf374","6.578369958122760575","No"
"0x5E95149b4C377AdC3D29786Ac2dEc57a58F38a5d","6.57400190654133897","No"
"0xd9F9bC5C09923006ED122574cB9520028A897392","6.539593746094283447","No"
"0x284a7E7E363F1883d258235C83623146dF52AaE7","6.522728175666548619","No"
"0x7278502d7b5AA4A27f3C721c90Bd270f37905A67","6.502594724282905451","No"
"0xBa3E0c57C59Af5831501186e40e72804CF513A85","6.491920656220939634","No"
"0x79fCf63bc28b68C8dc768D254d40eE19749900C3","6.491619429381840767","No"
"0x6E2c266a5fd854373ede37CDcb1bF3Eb06900B07","6.472049416217756585","No"
"0xc951D3463EbBa4e9Ec8dDfe1f42bc5895C46eC8f","6.443313305410811557","No"
"0xbc113aC29567eE89363E4d07462823F60b8B5528","6.4370006179835766","No"
"0x9513aFD1E72121d5d65D61CCa7702287D2d89BCe","6.43162807284537554","No"
"0x4f166Ff2f96C529c086bA3EF79E4aDC0CECa6323","6.393692909582381975","No"
"0x5Cb68FE693A6038C9e6bd662443ed936fE2a86df","6.391406698314079195","No"
"0x6b1cEAD6129b4C3344dc73F4352d84e6eC14868C","6.388460291345292555","No"
"0xbF530634f854038ba3Cf8Ed3a0f9F1c5D78DA3C1","6.388440314176342995","No"
"0x71cfAfC5F334527Fd65821C0CbA69F000ad14F07","6.388440314176342995","No"
"0x118561Da519745101B795F6128ab6941d87B1eE9","6.346710227967740575","No"
"0x6B67623ff56c10d9dcFc2152425f90285fC74DDD","6.342519105116750007","No"
"0xb0e83C2D71A991017e0116d58c5765Abc57384af","6.326130216227946183","No"
"0x7C6Eb4A016095B6f708270fcC56801802C997818","6.322029710466791805","No"
"0x5AB64Ac793a7E0eC2B8ec2f3a1481eBa2892F7B4","6.289508042922772465","No"
"0x4Ec0d522af1E757B6E49B92a497B492E358C7be0","6.269174231069969275","No"
"0x5b47Ce248ea313841668A318AFB9a5597d5eFC23","6.197911270340197087","No"
"0xd2F7Bb62504FBe33e3038bf2fefAEaB42bad88B3","6.168067891773387831","No"
"0xd677c1F753f97Cb8F98A86acCBcC948d7C0D0E1e","6.153468852991618275","No"
"0xB957DCCAA1CCFB1EB78B495B499801D591D8A403","6.152269866152745087","No"
"0x1712fA520d578B21C0a0d49eAF2E61b641C78629","6.151887931771469513","No"
"0xdE848f5949206a9e66e1800e2C5a69D2601FbC22","6.146829698646628095","No"
"0xa0a7491858170da347eb9ef54d028275008a1f4d","6.110116057835849925","No"
"0x228c1334fc57Eb6E02EcC448E749a041124321c1","6.100522498091399806","No"
"0x9590C48628DBD8a22861f0988ac6a2b6aE014665","6.097241119157437516","No"
"0xF2052f01d4E750542f54562D17d23d17380FBA29","6.086981564922821731","No"
"0x284660456037BD9cC9b94d6B98C536E1Cee30d4c","6.084991155280803002","No"
"0xd00E35E9700224E6152C228BE167805D4c2496c6","6.083315892946862372","No"
"0x8a4a50B13Fd2cb36FeB96c408CB98B4c9F2b8F25","6.039754413604729323","No"
"0x40A6e795ba54E12B21264C416fE2918a537637f2","6.03721941728112267","No"
"0xdcb48866a5Cf353aCa79467EFf1E0fFB2EC9a1eE","6.031070872601656579","No"
"0x750Bc990527FBdDE33E810C2958aC9Df1A468420","6.030174554453038795","No"
"0x0DC1C59c74eaE4B4261a69C9Ff6297A68D52A710","6.030172461606767875","No"
"0xCF766aB341243F73959Af9FC954D500993D3269D","6.027763255378343742","No"
"0xFfaD5D78dd52eB9538998472A22506BdEA0632C3","6.026304098669450939","No"
"0x3F66153d19e126Da59fF24eE0ba238Ef202E9eb1","6.023661965947465177","No"
"0x003F9F38A6b0AE69fd3951c25c802991B88623F8","6.014266422549544964","No"
"0x2e21aeBaFf86af93dF311CA503bb25d22ff11B42","5.994474176266322821","No"
"0x70981969Fb2eE716f8297B0736a80a908EF842a8","5.992390922960154985","No"
"0xAA2a22CA561D6a75D08275Dfa82752a2ed258CB7","5.973363253056889079","No"
"0xc4Ff9c9Eea29f7651BEfB755681023bB393A4FD7","5.969311549874298821","No"
"0x657dd0c36CAb330D5dF1Bd45d327d0e6c3F7e2D5","5.963584660596193761","No"
"0x9dCc71068b75B2B2c8042d5E7D1c456cDe3c7C15","5.961576373003049931","No"
"0x369B061c1CA5f2b3309B2aBa56F6AC86226E9f60","5.961574470415530915","No"
"0x5a756d9C7cAA740E0342f755fa8Ad32e6F83726b","5.950006738299913635","No"
"0x13D90032427D7DB319713A07A801C083F6DF6B28","5.939812056407529081","No"
"0x66d0E180af64fb368679F91765Affc99174396AC","5.93109572287363351","No"
"0x02e9f0322620260aEac9110fe167a4d7e907314f","5.91243169303769352","No"
"0x229a6A5Da12Ca0d134Fc8AeC58F3359E8eE247b6","5.90490034834391085","No"
"0xE63C2011C8b2D2fc9B765eAD8C674B5e6C090c24","5.896414913168546803","No"
"0x3458fe5c5361a912150B53402104957Aea0DdfBF","5.887716563172482454","No"
"0xcdc8Fe1B780CF806B462324BeB5e08f3d013eAf4","5.885865566837682748","No"
"0x6506657132E78d7d7695A879e9a49335b41B2582","5.849041214796366083","No"
"0x291FBBEe7459f34732e290D84437c27531326DFD","5.84301707003190555","No"
"0x1A6E0306E3D8B32CE91F596293034B3A16E4A45D","5.836471083244374118","No"
"0x5bF17183F7dA7A988AEA796c3f56AAdFD84902Bd","5.823613768657370671","No"
"0x783Af16E1ea2Cfa54041278399618B57E1Fd20d0","5.817371488127277771","No"
"0x3F53983E907A66AbCF485885D1D90cd61fa20e2b","5.803871985786759654","No"
"0x5535b6741d579422cC260e741C296CaBCaAb0a41","5.801105851220455375","No"
"0xF7555e60A0F4ad34E94cfc958F3b7ecc5443Dc90","5.799757581669158929","No"
"0x1E919abF494360B357e81fCE038A51Fc430d3023","5.78714691170635579","No"
"0x99Ec37c145060fE7Ee9E346C3d40cB7Fd28ED80F","5.778744540368260825","No"
"0xCC4ffa5a966E7Cf50233636ca6021e2D892F50b6","5.777017812969953051","No"
"0xEF430b5b7346b86c10c3CbC74ff38D13Fe0FD549","5.774012736706365998","No"
"0xE3684E01D5cDDE114d86F0E7ab93BC124e7Ba01f","5.772647128402961065","No"
"0x718338420AFa093466daA9266714354dFf76C505","5.772053030571183623","No"
"0x1179F7F24E2622D551f16B657Ed9E99dbFa50194","5.769752742867059271","No"
"0xcb8e7e79F7d8Bec8d125c68b20ad3A58058847d4","5.769743229929464191","No"
"0x93273Ce236Dcca5B590a50CAd38e79317b8a4E49","5.769740376048185667","No"
"0xBac258862A5108E41B6Ce1B462a49961C409576C","5.769733716991869111","No"
"0xbf1A853022Df26b962892E93f89E4Fd34E52Dc8e","5.769728009229312063","No"
"0x03894d4ac41Dd6C4c2f524eD4417C90fA46972c6","5.765172643957230837","No"
"0xE763B2c74d9881f62c01d84125AA7EB6cf0dE5E6","5.743283485793292352","No"
"0xcC15058A76e47f1403CA97a1405d071fC338a086","5.7409998793548386","No"
"0xd82803b7B9A5EB1D5FC558FD619afC6c031cd0B1","5.737365136719201176","No"
"0x847eC9Ab99DD27ae2d3c9c0C0b25bA841aeD26aA","5.721777095987551815","No"
"0xB6636526C005a7C493b360bA141694f9e493182E","5.721760923993640179","No"
"0x602114d8b9041F2bE7e6A534b793B92829114749","5.68256905292061372","No"
"0xDc52350858b60853D93390Ab38DEe3ce7e147fa7","5.679061218627680335","No"
"0x3AC8450769Ea04192f46F638C673293EE8b9007b","5.648721945838973793","No"
"0x500d54fb8a12665D23AA688a5299867FC1dd89c7","5.618868259152211945","No"
"0xD6Ca66a00997A2038A6DC7304131A40F48268f77","5.590919568036596675","No"
"0xa2D7a10a00D71A955083280B3d5c8EfBf5ff64f2","5.590910435616505475","No"
"0x16A7f4e78B9990c31bEeC0C5445dAaa2778F8501","5.590909864840249775","No"
"0xd9e71f0A04f381699b904f155e2AD33E6128223b","5.590909864840249775","No"
"0x1889C0CD1A9138187444D396fF666c9d8D9876C5","5.587454543723867774","No"
"0xD5fA086F2a77e0568343f9b34f2597591b539514","5.58535205992272808","No"
"0xCDDEf6d747343CF1b15AfaDC5477A382382b0a88","5.577904379093321403","No"
"0x7A4C76231dF9fFC2E95d4A247d05e4d954E21ACA","5.577897720037004847","No"
"0x8c2A4674ad55c0662039baD834fDabA47ef4026b","5.577894866155726323","No"
"0xFAB738889B445D589F85727C05FCB16C935B19BE","5.577894866155726323","No"
"0x0fB7C74b361b194C844c1083993c99F1fCd2e0dF","5.573069530016030405","No"
"0x48a0096B26fe285138b294aFe0Eb1DD705071dcA","5.562138175342924175","No"
"0xf634d70611fe5713a5ac171421B32f54d55899DB","5.562130755251600075","No"
"0xA95261d06CDe28A8e491aCAAA7687673bF08FF0b","5.553473331036130643","No"
"0xdD62107B880489C9183b01Bc231De0631fD050C8","5.552862816621156075","No"
"0x010E3A3a9AAF3d8eE76B26d154F8C16c970f477E","5.529933488682611487","No"
"0x4388aABF659bA92bbA42adD03639822085cc5823","5.529923975745016407","No"
"0xF5F61157F3C13E4BBC5C42E75AE80946B72DE83F","5.51977916241711147","No"
"0xd7b26011E6eB5857a6251da1f77E9f3d8AaC4489","5.514758274452268328","No"
"0x4BAfA111Aa575745233194aE8Ed9A8b1f5535740","5.505662108371519479","No"
"0x5137c671B141eE0212330c986689d17922E72022","5.505579103469086026","No"
"0xFA469977ed4253C9C0C7b59Ba69211be0B226de6","5.49329449944504336","No"
"0xda90f94194F093dB4f27e10a4d0289cEE9602459","5.487896438502515556","No"
"0xDe14bf6088bF7320687910C657Aa78883Dbd47c2","5.484362998699578672","No"
"0xD3FcCeaBCf4F36F37273632C8ac86B162C0a4909","5.481975916384534683","No"
"0x5aD73Ba27c4c6E1E54B91E2bD7A9D9723cAAcd98","5.481974965090775175","No"
"0x8112dc79D718cBb226c5e8b35FD8fb551aa04AB8","5.481974965090775175","No"
"0xEA30BBdc252aBDFE56761b645eAfD760C2d78493","5.481974965090775175","No"
"0xAc62d7D704a54244629567512fF43CF565cc40d3","5.481974965090775175","No"
"0xbd17e0C2D7Ab5CC7c3aEb00219C9213863e44084","5.481974013797015667","No"
"0x4909CaE17FD925DbF1E109f219417f1bC86f02DE","5.481974013797015667","No"
"0x09c41efc1C7E2C2A11Bb153eF39AFFeaFf2CeDcD","5.481971159915737143","No"
"0x44Ba78D48D0981c765DEE84C048Cea662eAe2E8f","5.481970208621977635","No"
"0x44766bC76EEc1129Bc4cd080b327e35D6Fc146D5","5.478428830651694192","No"
"0x34Df65a48E18f8B3C371DcC5799E2cD33398bf29","5.475805412787020675","No"
"0x035dc03524A158e266498d876a7258745dcAB878","5.447033152513439375","No"
"0x19D7A7086E3a96E0aa783E59594eFf743eb12aCf","5.447031440184672275","No"
"0x6b5c5D936b6DFeD4Cf417463aba22f4553C1a55a","5.447028015527138075","No"
"0x73938712fcb9c5d9B2e246A0517Cf5532e464BBc","5.434154248140016628","No"
"0x28552Ea8B232Fc63d6ce69692D8A723eFc5D4502","5.434005977267584275","No"
"0xd5BD9464eB1A73Cca1970655708AE4F560Efc6D1","5.417527137435913694","No"
"0x34001AB738136C8caa7cffb083668F2A36d11520","5.390759086349298734","No"
"0xa4FC81A7AB93360543eb1e814D0127f466012CED","5.386039843325671899","No"
"0xC5eDBB3882E1a1275Fa03664785655fDB6f48dAC","5.386038892031912391","No"
"0xdAF6a8E2c41A8818C2E9123E285Ea661f16412BC","5.386038892031912391","No"
"0x56ceEEd197A4Af4300619312c50cCc60a7AE6B91","5.386038892031912391","No"
"0x41F6e96FA35b6DD35044E171E0f6d163A3A77F53","5.386038892031912391","No"
"0x89FBCa6Dcf2F982fC944e400fb1100de89794557","5.386038892031912391","No"
"0x04C0253F2a21C9B1eD97BBfFd2c36dc33c7fc480","5.386034135563114851","No"
"0x56CeAC298F8a2D089153331C6686Fc5702E5569b","5.386034135563114851","No"
"0x99f2A6D472444d094143c186469d0B86D39145Ef","5.386034135563114851","No"
"0x63fb675dB68AB22AACDD68CA82c4408EF18F141b","5.386031281681836327","No"
"0xf8CfAb6fB6463fD1Ca7b3d75671AF4e13AB1b6D4","5.386031281681836327","No"
"0x5A345AB45CF19A821DE6DB013A6E5F86DAFD1632","5.386022720038000755","No"
"0xFCAFEA7CD243DFC677356D221DC9FE2BC43D0CA5","5.386022720038000755","No"
"0xBA118B51650F1D01D64E7B527383846EA0B6C976","5.386022720038000755","No"
"0x4C135A50068C589BB2D4F3C8287584AE638E5854","5.386022720038000755","No"
"0xF9B04C671693A662A3B8701DD0BB67958EFEA12C","5.386022720038000755","No"
"0x8A85Ee300b04f9f1622f13941A58CBDABEC14Af4","5.386022720038000755","No"
"0x01D29A01951BD11CFCD0658BEA202AE6BFDDD85D","5.386021768744241247","No"
"0x0A988BFBEE67D64ADDFD42487EFE69F7A6F27B42","5.386021768744241247","No"
"0x36FD7EEBF81992646DBF4774B76BCB375584D879","5.386021768744241247","No"
"0xA9BFCC580FC993933BF83E24BE7E0796D07D160E","5.386019866156722231","No"
"0x38CEFCE7AE6490BF6CD376B27278D8E184E2385C","5.386019866156722231","No"
"0xecCed17fDddc48D046936DD66e52af6b0F2b705B","5.386019866156722231","No"
"0xDBF5FD97E2E38ADE6C7770EB15B4E4E21460426C","5.386018914862962723","No"
"0x64AAFBD1704761488824FE4F2538A674E9E64747","5.386018914862962723","No"
"0xF4B987EDD7B1F571D39BC6CC8AA59F60C0AE1F4A","5.386017963569203215","No"
"0xF78848974B80EF6751222A03744568300E1A2331","5.386017963569203215","No"
"0x2F89F40485F32276434A4EBE29A5D3A4B04CC1B0","5.386017963569203215","No"
"0x82261F9C88C576FBBFE2A5708ACF5FFFE3B4D46C","5.386017963569203215","No"
"0xBF338ED5b903Bb3005B7454Ed3512aDEeb0a9Ff6","5.386017963569203215","No"
"0xfdd7096b30a153DB78123B6318B8DFb42C5E9572","5.386017963569203215","No"
"0xb7f9107Edc9dD3dF876B91F885A04B5415ec929B","5.386017963569203215","No"
"0x0EBB26C5BF0CFEF4F9FF8CD06CE9CD7E507D3C0A","5.386017963569203215","No"
"0xDC2287CA62A7A336DC90756178BC270C2E60C1C0","5.386017012275443707","No"
"0x98Ff243099c93E0720146a0207813DED0766FF65","5.386017012275443707","No"
"0x9F42f45C4F0Aa7ee7cBD20c76534aD25B8b03Fe4","5.386017012275443707","No"
"0xD54d6F85515BEE439eBbd301F973d528EA951eA9","5.386017012275443707","No"
"0x68C88FE8FEE367D64FAB809621C44DADF9BEC2B7","5.386017012275443707","No"
